,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue Id,Venue Name,Venue Latitude,Venue Longitude,Venue Category,rating
2809,Sunnyside,40.74017628351925,-73.92691617561577,51ec2df8498ee2a4dc8ee843,Don Pollo II,40.740049127070606,-73.92376298045316,Peruvian Restaurant,7.7
2810,Sunnyside,40.74017628351925,-73.92691617561577,4da0dca3b3e7236a4768fd78,I Love Paraguay,40.7410872670574,-73.92149020353071,South American Restaurant,8.7
2811,Sunnyside,40.74017628351925,-73.92691617561577,555d29f7498eb6112f44ecac,SoleLuna,40.7440962823303,-73.92412726169988,Italian Restaurant,9.1
2812,Sunnyside,40.74017628351925,-73.92691617561577,4b3aa78df964a520fe6b25e3,La Pollera Colorada,40.740246916058155,-73.92341896737977,South American Restaurant,7.3
2813,Sunnyside,40.74017628351925,-73.92691617561577,4a6f4fd8f964a520d8d51fe3,Natural Tofu,40.74354919866117,-73.92413095816286,Korean Restaurant,7.4
2814,Sunnyside,40.74017628351925,-73.92691617561577,5029ba4fe4b0924c215f25a6,La Hoguera Paisa,40.74361471814285,-73.92385086044575,Latin American Restaurant,7.2
2815,Sunnyside,40.74017628351925,-73.92691617561577,4aece833f964a52024cc21e3,Tangra Fusion,40.744235943684586,-73.92497559549653,Chinese Restaurant,7.2
2816,Sunnyside,40.74017628351925,-73.92691617561577,4ca8fed6a6e08cfa1d029594,Tropical Restaurant,40.737414061585,-73.9296089614148,Restaurant,6.9
2817,Sunnyside,40.74017628351925,-73.92691617561577,4b4a7016f964a520a18726e3,Ten Full Chinese,40.74000627173716,-73.9250860394811,Chinese Restaurant,6.5
2818,Sunnyside,40.74017628351925,-73.92691617561577,4c3505b416adc928ef29c69c,Harmony Terrace,40.740425801711005,-73.92391770816543,Romanian Restaurant,6.4
2819,Sunnyside,40.74017628351925,-73.92691617561577,4b761f49f964a520333e2ee3,McDonald's,40.74349150193048,-73.92686247825628,Fast Food Restaurant,6.5
2820,Sunnyside,40.74017628351925,-73.92691617561577,4bbd13baa8cf76b0a95fb1fd,China Garden,40.74196662199372,-73.92571912532209,Chinese Restaurant,6.0
2821,Sunnyside,40.74017628351925,-73.92691617561577,4ce1741194c3b60c5dc776ea,Dazie's Restaurant,40.74402515777921,-73.92460868195631,Italian Restaurant,6.4
2822,Sunnyside,40.74017628351925,-73.92691617561577,4b9459f6f964a520d47534e3,Book Chang Dong,40.743485264709776,-73.92419582446388,Korean Restaurant,6.1
2823,Sunnyside,40.74017628351925,-73.92691617561577,4bac1eb5f964a5206fe53ae3,Mario's Restautant,40.741402154684074,-73.92177087585326,Italian Restaurant,5.9
2824,Sunnyside,40.74017628351925,-73.92691617561577,4fb04550e4b08a88c66e4f51,Prima Sarabella,40.740025570515385,-73.92382613040905,Italian Restaurant,0
2825,Sunnyside,40.74017628351925,-73.92691617561577,4c38e20aae2da593da8c01c6,Mi Nuevo Rancho,40.74125571397621,-73.92119918171072,Mexican Restaurant,5.9
2826,Sunnyside,40.74017628351925,-73.92691617561577,4d0fddf97177b1f739e44d22,Halal Kitchen Chinese Restaurant,40.740609342402,-73.92292340299338,Chinese Restaurant,0
2827,Sunnyside,40.74017628351925,-73.92691617561577,4be88aed947820a1be09b5db,Graypoint Thai Cuisine,40.7402233609661,-73.92252868173901,Thai Restaurant,0
2828,Sunnyside,40.74017628351925,-73.92691617561577,5a16410e1fa763610bd5072f,Senso Unico,40.741338,-73.92173000000003,Italian Restaurant,0
2829,Sunnyside,40.74017628351925,-73.92691617561577,4bcf46ce462cb7136763d607,Chikuran,40.744153928465366,-73.92562876594795,Sushi Restaurant,0
2830,Sunnyside,40.74017628351925,-73.92691617561577,4e4cad2ebd413c4cc66b4206,Great Dragon,40.744085173110854,-73.92526135114461,Chinese Restaurant,0
2831,Sunnyside,40.74017628351925,-73.92691617561577,52d86852498e9a083c06fa81,iloveparaguay,40.741163449131285,-73.92147922716175,South American Restaurant,0
2832,Sunnyside,40.74017628351925,-73.92691617561577,57eb79c5498ee4d10777f621,Mr. Burrito Mexican Restaurant,40.741033,-73.921277,Mexican Restaurant,0
2833,East Elmhurst,40.7640732388309,-73.86704147658772,4e611ef0b61cd78087fa37c7,Lucky,40.76207354,-73.86877199999998,Chinese Restaurant,0
2834,East Elmhurst,40.7640732388309,-73.86704147658772,4e0c8cc71838fa426ac90c0e,Markie B Jamaican food,40.76134937087428,-73.86626043228422,Caribbean Restaurant,0
2835,East Elmhurst,40.7640732388309,-73.86704147658772,4c7033979375a093b24c0637,Cali Ají Con Sabor,40.76233285657774,-73.87072127459737,South American Restaurant,0
2836,East Elmhurst,40.7640732388309,-73.86704147658772,4c2b5ea6d1a10f47f4caf764,Cafe Y Algo Mas,40.762419143028175,-73.87083612386259,Latin American Restaurant,0
2837,East Elmhurst,40.7640732388309,-73.86704147658772,4e67a6fdd4c0d52246302d4b,Pavilion Grille,40.76738847557482,-73.86696621004269,American Restaurant,0
2838,Maspeth,40.725427374093606,-73.8962171362686,4c8ad28052a98cfaa66530e9,Sakura 7,40.724224290322006,-73.89865857617956,Sushi Restaurant,6.9
2839,Maspeth,40.725427374093606,-73.8962171362686,4c4653d8dd35be9ab0a4ddd8,Wakamatsu,40.727544,-73.892359,Japanese Restaurant,7.3
2840,Maspeth,40.725427374093606,-73.8962171362686,4e4dd057bd41b76bef938b09,Grand China,40.7267673856448,-73.89433287130339,Chinese Restaurant,0
2841,Maspeth,40.725427374093606,-73.8962171362686,4e4dd056bd41b76bef938af3,Fortune Garden,40.72680112020751,-73.89372424238076,Chinese Restaurant,0
2842,Maspeth,40.725427374093606,-73.8962171362686,4d80d69d6bd8b60cdc8b507c,Taste Of China,40.727779,-73.892493,Chinese Restaurant,0
2843,Maspeth,40.725427374093606,-73.8962171362686,4d586ba98147f04db338a254,Yeun Wah Takeout,40.722240040558475,-73.89270794268954,Chinese Restaurant,0
2844,Maspeth,40.725427374093606,-73.8962171362686,4c13cfbf82a3c9b6f922fcf8,Grand Fish,40.729752811992576,-73.89632525649301,Seafood Restaurant,0
2845,Ridgewood,40.708323156138576,-73.90143517559589,51609091498eedc7cf34d817,Taquerias Kermes,40.707898736914174,-73.89776182399763,Mexican Restaurant,8.8
2846,Ridgewood,40.708323156138576,-73.90143517559589,4b89b361f964a520074c32e3,Joe's Restaurant,40.707452,-73.903355,Italian Restaurant,7.8
2847,Ridgewood,40.708323156138576,-73.90143517559589,550b13c6498e8b5069630cee,Little Egypt,40.708156134013365,-73.89804776332822,Egyptian Restaurant,8.2
2848,Ridgewood,40.708323156138576,-73.90143517559589,4d4c49317aa6a35d9991d570,Energy Fuel,40.709503399758056,-73.89881307779598,Restaurant,7.9
2849,Ridgewood,40.708323156138576,-73.90143517559589,4fcf9a2de4b07c39d69ed2b1,Tendo Sushi,40.708226241227656,-73.89794374920605,Sushi Restaurant,7.8
2850,Ridgewood,40.708323156138576,-73.90143517559589,54d673eb498e6e0a0ab0cff5,Gyro World,40.70714,-73.897194,Greek Restaurant,7.5
2851,Ridgewood,40.708323156138576,-73.90143517559589,4bddc484e75c0f475787c503,Królewskie Jadło,40.708336330530244,-73.89792556009421,Polish Restaurant,7.2
2852,Ridgewood,40.708323156138576,-73.90143517559589,4bdf4939e75c0f47d591ca03,Gottscheer Hall,40.70668961479289,-73.90561429681502,German Restaurant,7.4
2853,Ridgewood,40.708323156138576,-73.90143517559589,4d600545b19fa143cf64efc8,Coco Lin Vegetarian House,40.70985332374339,-73.8990182548423,Vegetarian / Vegan Restaurant,6.8
2854,Ridgewood,40.708323156138576,-73.90143517559589,4ace8710f964a5200dd120e3,Bosna Express,40.7047175707264,-73.90237811480168,Eastern European Restaurant,6.6
2855,Ridgewood,40.708323156138576,-73.90143517559589,4f4570f1e4b0f8695d7827bc,Gyro World,40.7072799,-73.89704870000001,Greek Restaurant,6.0
2856,Ridgewood,40.708323156138576,-73.90143517559589,4ab9729df964a520677f20e3,chili cafe,40.70903970087237,-73.89963245619363,Thai Restaurant,0
2857,Ridgewood,40.708323156138576,-73.90143517559589,58855a59af7d1717fffdf996,Fresh Pond Spice,40.71014,-73.899582,Indian Restaurant,0
2858,Ridgewood,40.708323156138576,-73.90143517559589,4baea375f964a52098c93be3,King Wah,40.70987071349109,-73.8990587086369,Asian Restaurant,0
2859,Ridgewood,40.708323156138576,-73.90143517559589,4c1c0f35b306c928c34b63b7,Aunt Bella,40.71028641198053,-73.89943687653977,Italian Restaurant,0
2860,Ridgewood,40.708323156138576,-73.90143517559589,513bc9aee4b0c4aa16f92f85,Bella Lena's,40.71031343830976,-73.89935685835864,Italian Restaurant,0
2861,Ridgewood,40.708323156138576,-73.90143517559589,4c0efd1d336220a15335cd77,Sapporoll III,40.708217,-73.897927,Japanese Restaurant,0
2862,Ridgewood,40.708323156138576,-73.90143517559589,58d070dbe309e12fbd02d163,Garlic to the Chicken,40.705042,-73.90219,Korean Restaurant,0
2863,Ridgewood,40.708323156138576,-73.90143517559589,4bf4926898ac0f472c3864a8,The Spanish Mix,40.704821,-73.902029,Restaurant,0
2864,Ridgewood,40.708323156138576,-73.90143517559589,4c718e769e706dcb069c4862,Hong Kong,40.71080480000001,-73.90518524,Chinese Restaurant,0
2865,Ridgewood,40.708323156138576,-73.90143517559589,59e622943b83070d4bbd9d80,Pita Mediterranean Gyro & Grill,40.70627045883475,-73.89667689800262,Turkish Restaurant,0
2866,Ridgewood,40.708323156138576,-73.90143517559589,4b71eb21f964a5201e642de3,E-Chiban Sushi,40.707532795866044,-73.89744233578641,Sushi Restaurant,5.1
2867,Glendale,40.70276242967838,-73.87074167435605,4c699cc40e98a593d9eb2459,Sweet Rice,40.703482099247715,-73.87128697045206,Chinese Restaurant,0
2868,Rego Park,40.728974094807356,-73.85782686905371,4c50f9ae9d642d7f357fc6dc,Avellino Ristorante & Pizzeria,40.72976798666397,-73.8604507400653,Italian Restaurant,8.3
2869,Rego Park,40.728974094807356,-73.85782686905371,57506961498ee59a1d66aff5,the dinerbar,40.72918462944002,-73.85934906847199,American Restaurant,8.0
2870,Rego Park,40.728974094807356,-73.85782686905371,4ee7eaf7469064168cac36bf,Bamboo Ya,40.72981230326564,-73.86081224868165,Japanese Restaurant,8.3
2871,Rego Park,40.728974094807356,-73.85782686905371,56ad029a498eed4820fad99e,Chidori Japanese Cuisine,40.729837511095035,-73.86024658786918,Sushi Restaurant,7.9
2872,Rego Park,40.728974094807356,-73.85782686905371,523e7d2811d22f1cf32f7a6d,Marani,40.73129513680654,-73.85999871551812,Kosher Restaurant,8.2
2873,Rego Park,40.728974094807356,-73.85782686905371,57181cad498eced805bd0fd9,Roast N Co,40.726657950724366,-73.85358868303673,Restaurant,8.8
2874,Rego Park,40.728974094807356,-73.85782686905371,52ed5ca611d2e1fbc62b953d,Blacksea Fish & Grill,40.73041790157564,-73.86342417544638,Mediterranean Restaurant,8.9
2875,Rego Park,40.728974094807356,-73.85782686905371,4ede24237ee5f354d5122374,Don Alex,40.72983122475376,-73.86036503864945,Peruvian Restaurant,7.2
2876,Rego Park,40.728974094807356,-73.85782686905371,4b19d21cf964a520cce423e3,Rego Park Sake Sushi,40.73043826020163,-73.86341361853336,Sushi Restaurant,7.9
2877,Rego Park,40.728974094807356,-73.85782686905371,530e971c498ea305c708a58f,Tu Arepa Pizza Cafe,40.727482026394895,-73.85302794070249,Spanish Restaurant,7.6
2878,Rego Park,40.728974094807356,-73.85782686905371,4c8aa1b63dc2a1cd0ca9ae32,Fu Ying Chinese Restaurant,40.729846871582815,-73.8609542558891,Chinese Restaurant,7.1
2879,Rego Park,40.728974094807356,-73.85782686905371,4bafed40f964a520152c3ce3,Grand Sichuan,40.72702335142174,-73.85478566841853,Chinese Restaurant,7.1
2880,Rego Park,40.728974094807356,-73.85782686905371,4edac00e0aaf49e02a0e2f73,Tasty & Co,40.729333986889465,-73.86295628417426,Chinese Restaurant,7.2
2881,Rego Park,40.728974094807356,-73.85782686905371,4b37cf54f964a520924625e3,Cuzco Peru,40.72720948022917,-73.85474160690755,Peruvian Restaurant,6.9
2882,Rego Park,40.728974094807356,-73.85782686905371,4c24df99f7ced13a4d8a236d,Sato Sushi,40.72809700543784,-73.85789509296589,Japanese Restaurant,6.5
2883,Rego Park,40.728974094807356,-73.85782686905371,4bff038768c7a593c20e4044,Mr. Tong's,40.729119538738644,-73.85960662902522,Chinese Restaurant,6.3
2884,Rego Park,40.728974094807356,-73.85782686905371,5816184b38fab76741470441,The Bund,40.72649858656626,-73.85303432178617,Shanghai Restaurant,6.7
2885,Rego Park,40.728974094807356,-73.85782686905371,4bc6585351b376b0fa761b6f,sushi 33,40.728740566723324,-73.86351645335331,Japanese Restaurant,6.5
2886,Rego Park,40.728974094807356,-73.85782686905371,4b3a8aa5f964a520996925e3,Sajni 026,40.72815642367541,-73.85798844788123,Indian Restaurant,5.8
2887,Rego Park,40.728974094807356,-73.85782686905371,57e4cbca498e9d19e23e7ded,Shogun Hibachi,40.726714017047684,-73.85369181632996,Restaurant,0
2888,Rego Park,40.728974094807356,-73.85782686905371,4c0d7f6ec700c9b6de84a2dd,Rego Garden,40.728148087426135,-73.86363207254294,Chinese Restaurant,0
2889,Woodhaven,40.68988687915789,-73.8581104655432,4c675e859cb82d7fb3b493d2,Tropical #1 Restaurant,40.69270056308191,-73.85571163440423,Latin American Restaurant,6.8
2890,Woodhaven,40.68988687915789,-73.8581104655432,4b6b6ee9f964a5207f082ce3,Thailand Kitchen Corp.,40.69265417236722,-73.8579874136706,Thai Restaurant,6.5
2891,Woodhaven,40.68988687915789,-73.8581104655432,4db73f110cb6c940bfa47206,New Pops,40.692488161661636,-73.8580409325102,Restaurant,6.3
2892,Woodhaven,40.68988687915789,-73.8581104655432,4daca97e8154e1a040dc8749,Hong Kong Gourmet,40.68878826901215,-73.86003999769659,Chinese Restaurant,0
2893,Woodhaven,40.68988687915789,-73.8581104655432,5626cef5498e1226c02a6b50,U-Me Sushi,40.69255360136618,-73.85871334330322,Japanese Restaurant,0
2894,Woodhaven,40.68988687915789,-73.8581104655432,4c9cd92d03133704b12259d5,Fresco Tortilla,40.69249418,-73.86001076,Mexican Restaurant,0
2895,Woodhaven,40.68988687915789,-73.8581104655432,5957847c35d3fc2a961c8a35,Mistura Peruana,40.69265,-73.860179,Restaurant,0
2896,Woodhaven,40.68988687915789,-73.8581104655432,4edfe2510aafbb3dba30f4b4,Mistura Peruana,40.6926736553901,-73.86054536151734,Peruvian Restaurant,0
2897,Woodhaven,40.68988687915789,-73.8581104655432,4cc0ce291da0a1cd4e3b96c6,Dona Maria Restaurant,40.69279032,-73.855859,Spanish Restaurant,0
2898,Ozone Park,40.680708468265415,-73.84320266173447,4e3ef1fab61cb577be8bb2ab,Mia Halal Food,40.68000268652495,-73.8444376025292,Restaurant,7.8
2899,Ozone Park,40.680708468265415,-73.84320266173447,4c64cce0508f76b025f0b2a6,El Viejo Yayo,40.68487115750091,-73.84378059518707,Latin American Restaurant,7.3
2900,Ozone Park,40.680708468265415,-73.84320266173447,4bc94241511f9521a58cadc7,White Castle,40.67986440832177,-73.84036463041224,Fast Food Restaurant,6.3
2901,Ozone Park,40.680708468265415,-73.84320266173447,4c39e32e18e72d7f32dc1af5,Libertad Restaurant,40.68078621327725,-73.84237303705609,Spanish Restaurant,5.9
2902,Ozone Park,40.680708468265415,-73.84320266173447,4cedc3a83b03f04dc77236dc,Ho Ho China Garden,40.680235491726435,-73.84545854404034,Chinese Restaurant,0
2903,Ozone Park,40.680708468265415,-73.84320266173447,567b328d498eca74f532e9ad,Pollo Rico,40.676744,-73.844081,Spanish Restaurant,0
2904,Ozone Park,40.680708468265415,-73.84320266173447,4b9e5367f964a52024da36e3,China Fun 1,40.684523,-73.84564,Chinese Restaurant,0
2905,Ozone Park,40.680708468265415,-73.84320266173447,4e4cdf04bd413c4cc66cd6f9,S & A West Indian Restaurant,40.681874754673316,-73.83750404702991,Indian Restaurant,0
2906,South Ozone Park,40.66854957767195,-73.80986478649041,4c43494bff711b8df0ba1405,Burger King,40.67137089999638,-73.81061145707861,Fast Food Restaurant,5.5
2907,South Ozone Park,40.66854957767195,-73.80986478649041,4e4e0ec6bd4101d0d7a135bb,McDonald's,40.671601656724576,-73.806619187483,Fast Food Restaurant,5.7
2908,College Point,40.78490274926021,-73.84304528896125,55a2e59b498eb8d1daee2268,Mr Dre Kitchen Bar,40.78436036925453,-73.84537240296609,Latin American Restaurant,8.5
2909,College Point,40.78490274926021,-73.84304528896125,4cdb41696ad1a093c02ceb56,Canaan Restaurant,40.78444163538903,-73.8458165938532,Asian Restaurant,7.7
2910,College Point,40.78490274926021,-73.84304528896125,4d8805b7d85f370481b0c9db,Little Pepper,40.782462319458816,-73.84597571881392,Chinese Restaurant,8.2
2911,College Point,40.78490274926021,-73.84304528896125,4b8abd9cf964a520b07d32e3,Mangu Grill,40.784095,-73.845659,Caribbean Restaurant,6.4
2912,College Point,40.78490274926021,-73.84304528896125,536a5aea498e3ba5d4e2a870,Pollos a la Brasa Mr. Mario,40.782991894734906,-73.84594097253199,Latin American Restaurant,6.4
2913,College Point,40.78490274926021,-73.84304528896125,54a98ec2498e6c1a0a8c8376,Lulu Seafood,40.781416551367286,-73.84076390694382,Seafood Restaurant,6.5
2914,College Point,40.78490274926021,-73.84304528896125,4cf6e690b9792d4389635595,Burger King,40.786111,-73.842987,Fast Food Restaurant,5.6
2915,College Point,40.78490274926021,-73.84304528896125,50d2de8019a9adbb5143ed08,La Grille Kitchen & Cafe,40.78517198250096,-73.84145021438599,Spanish Restaurant,0
2916,College Point,40.78490274926021,-73.84304528896125,5060e27de4b0039ba0e818d1,Mexican Trail Fast Food,40.783214890633886,-73.84274377971043,Mexican Restaurant,0
2917,College Point,40.78490274926021,-73.84304528896125,5812483b38fa2403da6f93a3,Mamma Luciana's,40.7837841,-73.84569139999998,Italian Restaurant,0
2918,College Point,40.78490274926021,-73.84304528896125,4beb43339ab3b713aadcb549,Miso Taco,40.784801,-73.846097,Mexican Restaurant,0
2919,College Point,40.78490274926021,-73.84304528896125,56fb2915498e0e4bf2354275,Blue Tijuana Restaurant,40.783534,-73.846121,Mexican Restaurant,0
2920,College Point,40.78490274926021,-73.84304528896125,4c5f4a9e12e5c928e0d61c4c,Mr. Pollo,40.78297453816485,-73.84579739273559,Latin American Restaurant,0
2921,College Point,40.78490274926021,-73.84304528896125,4c3b9f2062f1c9288ed58f53,Happy Town Chinese Restaurant,40.78298922211783,-73.84588386880114,Chinese Restaurant,0
2922,College Point,40.78490274926021,-73.84304528896125,4cac779e97c8a1cd0fe7a0a5,Pepsi Cola,40.783903,-73.846654,American Restaurant,0
2923,College Point,40.78490274926021,-73.84304528896125,4da8eb9b1e72c1ab9bcfa9da,Kai Ying Chinese Restaurant,40.78236979277241,-73.84583759509742,Chinese Restaurant,0
2924,College Point,40.78490274926021,-73.84304528896125,4b686463f964a520b7752be3,Benatris Gourmet Corporation,40.78588671666667,-73.83841170000002,American Restaurant,0
2925,College Point,40.78490274926021,-73.84304528896125,5a4919463b83074376c5f788,P-Shang Dollar Hot Pot,40.78151,-73.84116,Chinese Restaurant,0
2926,College Point,40.78490274926021,-73.84304528896125,59fa77bf0123583dfe6ce8f8,Pinshang Hotpot 品尚火锅城,40.78141232495518,-73.84107738733293,Asian Restaurant,0
2927,College Point,40.78490274926021,-73.84304528896125,4e4dbf1fbd41b76bef9277c1,College Point Food Market,40.78127051196513,-73.84596968847642,American Restaurant,0
2928,College Point,40.78490274926021,-73.84304528896125,53861304498e79951451040c,No. 1 Noodle,40.781021032188185,-73.84066291093977,Asian Restaurant,0
2929,Bayside,40.76604063281064,-73.77427363068671,4b801f9df964a520465430e3,Avli Little Greek Tavern,40.765728653906976,-73.77197219555069,Greek Restaurant,8.9
2930,Bayside,40.76604063281064,-73.77427363068671,4f1f4996e4b01ff351a7a50c,Ayna Agra Indian Restaurant,40.76547788211754,-73.77173659554313,Indian Restaurant,7.9
2931,Bayside,40.76604063281064,-73.77427363068671,5ae11e766a5950002ca80045,Taverna Kyclades,40.76452177864298,-73.77152164217523,Greek Restaurant,8.1
2932,Bayside,40.76604063281064,-73.77427363068671,51d9993a498e60ca1676f5e7,Maria's Restaurant,40.76625348252823,-73.77225305296473,Mediterranean Restaurant,7.4
2933,Bayside,40.76604063281064,-73.77427363068671,4bb7ca5b1261d13a83e2e798,Papazzio Restaurant,40.764322841757284,-73.77143715206627,Italian Restaurant,7.8
2934,Bayside,40.76604063281064,-73.77427363068671,4b09e919f964a5209b1f23e3,Sushi Bell,40.767141834242075,-73.77321407572121,Sushi Restaurant,7.3
2935,Bayside,40.76604063281064,-73.77427363068671,552abb67498e7628b339966e,Krave It,40.76382992613737,-73.77100996023898,American Restaurant,7.8
